iccs,unit,geo,year,value,category
ICCS0701,NR,FI,2019,40294.0,
ICCS0701,NR,FI,2020,47132.0,
ICCS0701,NR,FI,2021,49756.0,
ICCS0701,NR,FI,2022,56534.0,
ICCS0701,NR,FI,2023,65023.0,
ICCS0701,NR,FI,2024,70983.0,
ICCS0701,NR,FR,2016,197720.0,
ICCS0701,NR,FR,2017,173909.0,
ICCS0701,NR,FR,2018,180411.0,
ICCS0701,NR,FR,2019,205673.0,
ICCS0701,NR,FR,2020,230854.0,
ICCS0701,NR,FR,2021,269944.0,
ICCS0701,NR,FR,2022,301829.0,
ICCS0701,NR,FR,2023,333277.0,
ICCS0701,NR,FR,2024,346548.0,
ICCS0701,NR,HR,2016,3806.0,
ICCS0701,NR,HR,2017,2639.0,
ICCS0701,NR,HR,2018,3088.0,
ICCS0701,NR,HR,2019,3298.0,
ICCS0701,NR,HR,2020,2507.0,
ICCS0701,NR,HR,2021,2948.0,
ICCS0701,NR,HR,2022,3488.0,
ICCS0701,NR,HR,2023,3748.0,
ICCS0701,NR,HR,2024,4685.0,
ICCS0701,NR,HU,2016,45000.0,
ICCS0701,NR,HU,2017,25389.0,
ICCS0701,NR,HU,2018,21075.0,
ICCS0701,NR,HU,2019,16936.0,
ICCS0701,NR,HU,2020,15451.0,
ICCS0701,NR,HU,2021,15458.0,
ICCS0701,NR,HU,2022,20844.0,
ICCS0701,NR,HU,2023,28283.0,
ICCS0701,NR,HU,2024,41753.0,
ICCS0701,NR,IE,2016,4902.0,
ICCS0701,NR,IE,2017,3944.0,
ICCS0701,NR,IE,2018,4552.0,
ICCS0701,NR,IE,2019,5635.0,
ICCS0701,NR,IE,2020,5900.0,
ICCS0701,NR,IE,2021,15321.0,
ICCS0701,NR,IE,2022,10355.0,
ICCS0701,NR,IE,2024,11507.0,
ICCS0701,NR,IT,2016,182103.0,
ICCS0701,NR,IT,2017,194068.0,
ICCS0701,NR,IT,2018,218865.0,
ICCS0701,NR,IT,2019,278958.0,
ICCS0701,NR,IT,2020,353688.0,
ICCS0701,NR,IT,2021,440418.0,
ICCS0701,NR,IT,2022,410198.0,
ICCS0701,NR,IT,2023,450242.0,
ICCS0701,NR,IT,2024,432063.0,
ICCS0701,NR,LT,2016,2870.0,
ICCS0701,NR,LT,2017,2999.0,
ICCS0701,NR,LT,2018,2783.0,
ICCS0701,NR,LT,2019,2981.0,
ICCS0701,NR,LT,2020,2688.0,
ICCS0701,NR,LT,2021,3278.0,
ICCS0701,NR,LT,2022,3968.0,
ICCS0701,NR,LT,2023,4154.0,
ICCS0701,NR,LT,2024,4916.0,
ICCS0701,NR,LU,2016,989.0,
ICCS0701,NR,LU,2017,588.0,
ICCS0701,NR,LU,2018,646.0,
ICCS0701,NR,LU,2019,744.0,
ICCS0701,NR,LU,2020,1475.0,
ICCS0701,NR,LU,2021,2299.0,
ICCS0701,NR,LU,2022,4689.0,
ICCS0701,NR,LU,2023,6143.0,
ICCS0701,NR,LU,2024,6382.0,
ICCS0701,NR,LV,2016,1786.0,
ICCS0701,NR,LV,2017,1503.0,
ICCS0701,NR,LV,2018,1758.0,
ICCS0701,NR,LV,2019,1580.0,
ICCS0701,NR,LV,2020,1731.0,
ICCS0701,NR,LV,2021,2973.0,
ICCS0701,NR,LV,2022,2322.0,
ICCS0701,NR,LV,2023,2586.0,
ICCS0701,NR,LV,2024,2858.0,
ICCS0701,NR,MT,2016,500.0,
ICCS0701,NR,MT,2017,787.0,
ICCS0701,NR,MT,2018,1032.0,
ICCS0701,NR,MT,2019,822.0,
ICCS0701,NR,MT,2020,812.0,
ICCS0701,NR,MT,2021,2377.0,
ICCS0701,NR,MT,2022,1562.0,
ICCS0701,NR,MT,2023,2855.0,
ICCS0701,NR,MT,2024,2347.0,
ICCS0701,NR,NL,2016,62999.0,
ICCS0701,NR,PL,2016,108647.0,
ICCS0701,NR,PL,2017,129038.0,
ICCS0701,NR,PL,2018,117430.0,
ICCS0701,NR,PL,2019,140031.0,
ICCS0701,NR,PL,2020,138187.0,
ICCS0701,NR,PL,2021,176910.0,
ICCS0701,NR,PL,2022,174543.0,
ICCS0701,NR,PL,2023,169428.0,
ICCS0701,NR,PL,2024,172497.0,
ICCS0701,NR,PT,2016,19482.0,
ICCS0701,NR,PT,2017,22933.0,
ICCS0701,NR,PT,2018,23917.0,
ICCS0701,NR,PT,2019,30976.0,
ICCS0701,NR,PT,2020,37003.0,
ICCS0701,NR,PT,2021,40205.0,
ICCS0701,NR,PT,2022,44668.0,
ICCS0701,NR,PT,2023,52238.0,
ICCS0701,NR,PT,2024,45487.0,
ICCS0701,NR,RO,2017,10201.0,
ICCS0701,NR,RO,2018,10497.0,
ICCS0701,NR,RO,2019,11341.0,
ICCS0701,NR,RO,2020,11222.0,
ICCS0701,NR,RO,2021,11920.0,
ICCS0701,NR,RO,2022,12269.0,
ICCS0701,NR,RO,2023,12831.0,
ICCS0701,NR,RO,2024,14583.0,
ICCS0701,NR,SE,2016,217460.0,
ICCS0701,NR,SE,2017,253565.0,
ICCS0701,NR,SE,2018,301210.0,
ICCS0701,NR,SE,2019,293383.0,
ICCS0701,NR,SE,2020,278954.0,
ICCS0701,NR,SE,2021,258221.0,
ICCS0701,NR,SE,2022,248730.0,
ICCS0701,NR,SE,2023,295406.0,
ICCS0701,NR,SE,2024,292612.0,
ICCS0701,NR,SI,2016,4383.0,
ICCS0701,NR,SI,2017,4002.0,
ICCS0701,NR,SI,2018,3907.0,
ICCS0701,NR,SI,2019,3978.0,
ICCS0701,NR,SI,2020,3405.0,
ICCS0701,NR,SI,2021,3491.0,
ICCS0701,NR,SI,2022,3659.0,
ICCS0701,NR,SI,2023,4333.0,
ICCS0701,NR,SI,2024,6122.0,
ICCS0701,NR,SK,2016,2312.0,
ICCS0701,NR,SK,2017,2863.0,
ICCS0701,NR,SK,2018,2633.0,
ICCS0701,NR,SK,2019,2264.0,
ICCS0701,NR,SK,2020,1984.0,
ICCS0701,NR,SK,2021,1911.0,
ICCS0701,NR,SK,2022,2423.0,
ICCS0701,NR,SK,2023,2459.0,
ICCS0701,NR,SK,2024,1449.0,
ICCS0701,P_HTHAB,AT,2016,374.04,
ICCS0701,P_HTHAB,AT,2017,399.53,
ICCS0701,P_HTHAB,AT,2018,429.13,
ICCS0701,P_HTHAB,AT,2019,560.2,
ICCS0701,P_HTHAB,AT,2020,611.28,
ICCS0701,P_HTHAB,AT,2021,642.66,
ICCS0701,P_HTHAB,AT,2022,784.38,
ICCS0701,P_HTHAB,AT,2023,896.47,
ICCS0701,P_HTHAB,AT,2024,872.42,
ICCS0701,P_HTHAB,BE,2016,491.53,
ICCS0701,P_HTHAB,BE,2017,510.89,
ICCS0701,P_HTHAB,BE,2018,579.47,
ICCS0701,P_HTHAB,BE,2019,709.45,
ICCS0701,P_HTHAB,BE,2020,830.84,
ICCS0701,P_HTHAB,BE,2021,888.67,
ICCS0701,P_HTHAB,BE,2022,1027.71,
ICCS0701,P_HTHAB,BE,2023,1037.19,
ICCS0701,P_HTHAB,BE,2024,1041.93,
ICCS0701,P_HTHAB,BG,2016,50.39,
ICCS0701,P_HTHAB,BG,2017,47.45,
ICCS0701,P_HTHAB,BG,2018,40.43,
ICCS0701,P_HTHAB,BG,2019,30.04,
ICCS0701,P_HTHAB,BG,2020,24.04,
ICCS0701,P_HTHAB,BG,2021,23.7,
ICCS0701,P_HTHAB,BG,2022,33.62,
ICCS0701,P_HTHAB,BG,2023,36.9,
ICCS0701,P_HTHAB,BG,2024,42.63,
ICCS0701,P_HTHAB,CY,2016,27.35,
ICCS0701,P_HTHAB,CY,2017,28.78,
ICCS0701,P_HTHAB,CY,2018,26.27,
ICCS0701,P_HTHAB,CY,2019,25.23,
ICCS0701,P_HTHAB,CY,2020,27.48,
ICCS0701,P_HTHAB,CY,2021,45.76,
ICCS0701,P_HTHAB,CY,2022,52.83,
ICCS0701,P_HTHAB,CY,2023,60.8,
ICCS0701,P_HTHAB,CY,2024,48.84,
ICCS0701,P_HTHAB,CZ,2016,93.2,
ICCS0701,P_HTHAB,CZ,2017,82.73,
ICCS0701,P_HTHAB,CZ,2018,79.63,
ICCS0701,P_HTHAB,CZ,2019,86.19,
ICCS0701,P_HTHAB,CZ,2020,74.36,
ICCS0701,P_HTHAB,CZ,2021,111.63,
ICCS0701,P_HTHAB,CZ,2022,153.09,
ICCS0701,P_HTHAB,CZ,2023,156.32,
ICCS0701,P_HTHAB,CZ,2024,165.0,
ICCS0701,P_HTHAB,DE,2016,1094.05,
ICCS0701,P_HTHAB,DE,2017,1103.17,
ICCS0701,P_HTHAB,DE,2018,1015.53,
ICCS0701,P_HTHAB,DE,2019,1003.34,
ICCS0701,P_HTHAB,DE,2020,971.63,
ICCS0701,P_HTHAB,DE,2021,957.46,
ICCS0701,P_HTHAB,DE,2022,966.5,
ICCS0701,P_HTHAB,DE,2023,911.54,
ICCS0701,P_HTHAB,DE,2024,894.36,
ICCS0701,P_HTHAB,DK,2016,688.28,
ICCS0701,P_HTHAB,DK,2017,764.3,
ICCS0701,P_HTHAB,DK,2018,749.81,
ICCS0701,P_HTHAB,DK,2019,820.3,
ICCS0701,P_HTHAB,DK,2020,925.06,
ICCS0701,P_HTHAB,DK,2021,778.8,
ICCS0701,P_HTHAB,DK,2022,973.59,
ICCS0701,P_HTHAB,DK,2023,986.3,
ICCS0701,P_HTHAB,DK,2024,1033.19,
ICCS0701,P_HTHAB,EE,2016,128.04,
ICCS0701,P_HTHAB,EE,2017,118.65,
ICCS0701,P_HTHAB,EE,2018,110.15,
ICCS0701,P_HTHAB,EE,2019,136.85,
ICCS0701,P_HTHAB,EE,2020,138.83,
ICCS0701,P_HTHAB,EE,2021,214.43,
ICCS0701,P_HTHAB,EE,2022,196.13,
ICCS0701,P_HTHAB,EE,2023,238.53,
ICCS0701,P_HTHAB,EE,2024,269.59,
ICCS0701,P_HTHAB,EL,2016,35.15,
ICCS0701,P_HTHAB,EL,2017,30.21,
ICCS0701,P_HTHAB,EL,2018,29.64,
ICCS0701,P_HTHAB,EL,2019,29.91,
ICCS0701,P_HTHAB,EL,2020,37.87,
ICCS0701,P_HTHAB,EL,2021,80.03,
ICCS0701,P_HTHAB,EL,2022,98.32,
ICCS0701,P_HTHAB,EL,2023,86.08,
ICCS0701,P_HTHAB,EL,2024,87.19,
ICCS0701,P_HTHAB,ES,2016,394.07,
ICCS0701,P_HTHAB,ES,2017,461.22,
ICCS0701,P_HTHAB,ES,2018,619.78,
ICCS0701,P_HTHAB,ES,2019,697.99,
ICCS0701,P_HTHAB,ES,2020,761.74,
ICCS0701,P_HTHAB,ES,2021,787.14,
ICCS0701,P_HTHAB,ES,2022,982.52,
ICCS0701,P_HTHAB,ES,2023,1109.23,
ICCS0701,P_HTHAB,ES,2024,1063.91,
ICCS0701,P_HTHAB,FI,2016,816.21,
ICCS0701,P_HTHAB,FI,2017,641.8,
ICCS0701,P_HTHAB,FI,2018,647.53,
ICCS0701,P_HTHAB,FI,2019,730.24,
ICCS0701,P_HTHAB,FI,2020,853.02,
ICCS0701,P_HTHAB,FI,2021,899.13,
ICCS0701,P_HTHAB,FI,2022,1018.95,
ICCS0701,P_HTHAB,FI,2023,1168.64,
ICCS0701,P_HTHAB,FI,2024,1266.68,
ICCS0701,P_HTHAB,FR,2016,296.71,
ICCS0701,P_HTHAB,FR,2017,260.3,
ICCS0701,P_HTHAB,FR,2018,269.16,
ICCS0701,P_HTHAB,FR,2019,306.16,
ICCS0701,P_HTHAB,FR,2020,342.92,
ICCS0701,P_HTHAB,FR,2021,398.57,
ICCS0701,P_HTHAB,FR,2022,443.27,
ICCS0701,P_HTHAB,FR,2023,488.12,
ICCS0701,P_HTHAB,FR,2024,504.66,
ICCS0701,P_HTHAB,HR,2016,90.82,
ICCS0701,P_HTHAB,HR,2017,63.53,
ICCS0701,P_HTHAB,HR,2018,75.22,
ICCS0701,P_HTHAB,HR,2019,80.91,
ICCS0701,P_HTHAB,HR,2020,61.78,
ICCS0701,P_HTHAB,HR,2021,73.04,
ICCS0701,P_HTHAB,HR,2022,90.31,
ICCS0701,P_HTHAB,HR,2023,97.33,
ICCS0701,P_HTHAB,HR,2024,121.31,
ICCS0701,P_HTHAB,HU,2016,457.76,
ICCS0701,P_HTHAB,HU,2017,259.14,
ICCS0701,P_HTHAB,HU,2018,215.53,
ICCS0701,P_HTHAB,HU,2019,173.3,
ICCS0701,P_HTHAB,HU,2020,158.16,
ICCS0701,P_HTHAB,HU,2021,158.86,
ICCS0701,P_HTHAB,HU,2022,215.13,
ICCS0701,P_HTHAB,HU,2023,294.62,
ICCS0701,P_HTHAB,HU,2024,435.62,
ICCS0701,P_HTHAB,IE,2016,103.72,
ICCS0701,P_HTHAB,IE,2017,82.43,
ICCS0701,P_HTHAB,IE,2018,94.24,
ICCS0701,P_HTHAB,IE,2019,114.9,
ICCS0701,P_HTHAB,IE,2020,118.85,
ICCS0701,P_HTHAB,IE,2021,302.37,
ICCS0701,P_HTHAB,IE,2022,200.9,
ICCS0701,P_HTHAB,IE,2024,215.02,
ICCS0701,P_HTHAB,IT,2016,300.18,
ICCS0701,P_HTHAB,IT,2017,320.3,
ICCS0701,P_HTHAB,IT,2018,361.86,
ICCS0701,P_HTHAB,IT,2019,466.35,
ICCS0701,P_HTHAB,IT,2020,593.02,
ICCS0701,P_HTHAB,IT,2021,743.49,
ICCS0701,P_HTHAB,IT,2022,694.9,
ICCS0701,P_HTHAB,IT,2023,763.16,
ICCS0701,P_HTHAB,IT,2024,732.67,
ICCS0701,P_HTHAB,LT,2016,99.36,
ICCS0701,P_HTHAB,LT,2017,105.31,
ICCS0701,P_HTHAB,LT,2018,99.08,
ICCS0701,P_HTHAB,LT,2019,106.69,
ICCS0701,P_HTHAB,LT,2020,96.2,
ICCS0701,P_HTHAB,LT,2021,117.25,
ICCS0701,P_HTHAB,LT,2022,141.41,
ICCS0701,P_HTHAB,LT,2023,145.38,
ICCS0701,P_HTHAB,LT,2024,170.35,
ICCS0701,P_HTHAB,LU,2016,171.63,
ICCS0701,P_HTHAB,LU,2017,99.55,
ICCS0701,P_HTHAB,LU,2018,107.31,
ICCS0701,P_HTHAB,LU,2019,121.19,
ICCS0701,P_HTHAB,LU,2020,235.58,
ICCS0701,P_HTHAB,LU,2021,362.2,
ICCS0701,P_HTHAB,LU,2022,726.53,
ICCS0701,P_HTHAB,LU,2023,929.62,
ICCS0701,P_HTHAB,LU,2024,949.63,
ICCS0701,P_HTHAB,LV,2016,90.71,
ICCS0701,P_HTHAB,LV,2017,77.07,
ICCS0701,P_HTHAB,LV,2018,90.88,
ICCS0701,P_HTHAB,LV,2019,82.29,
ICCS0701,P_HTHAB,LV,2020,90.74,
ICCS0701,P_HTHAB,LV,2021,157.03,
ICCS0701,P_HTHAB,LV,2022,123.79,
ICCS0701,P_HTHAB,LV,2023,136.45,
ICCS0701,P_HTHAB,LV,2024,152.14,
ICCS0701,P_HTHAB,MT,2016,111.01,
ICCS0701,P_HTHAB,MT,2017,170.98,
ICCS0701,P_HTHAB,MT,2018,216.94,
ICCS0701,P_HTHAB,MT,2019,166.55,
ICCS0701,P_HTHAB,MT,2020,157.8,
ICCS0701,P_HTHAB,MT,2021,460.57,
ICCS0701,P_HTHAB,MT,2022,299.82,
ICCS0701,P_HTHAB,MT,2023,526.7,
ICCS0701,P_HTHAB,MT,2024,416.55,
ICCS0701,P_HTHAB,NL,2016,371.04,
ICCS0701,P_HTHAB,PL,2016,286.16,
ICCS0701,P_HTHAB,PL,2017,339.82,
ICCS0701,P_HTHAB,PL,2018,309.22,
ICCS0701,P_HTHAB,PL,2019,368.77,
ICCS0701,P_HTHAB,PL,2020,364.05,
ICCS0701,P_HTHAB,PL,2021,467.52,
ICCS0701,P_HTHAB,PL,2022,463.54,
ICCS0701,P_HTHAB,PL,2023,460.98,
ICCS0701,P_HTHAB,PL,2024,471.03,
ICCS0701,P_HTHAB,PT,2016,188.39,
ICCS0701,P_HTHAB,PT,2017,222.44,
ICCS0701,P_HTHAB,PT,2018,232.41,
ICCS0701,P_HTHAB,PT,2019,301.42,
ICCS0701,P_HTHAB,PT,2020,359.4,
ICCS0701,P_HTHAB,PT,2021,390.41,
ICCS0701,P_HTHAB,PT,2022,431.49,
ICCS0701,P_HTHAB,PT,2023,496.72,
ICCS0701,P_HTHAB,PT,2024,427.52,
ICCS0701,P_HTHAB,RO,2017,51.93,
ICCS0701,P_HTHAB,RO,2018,53.74,
ICCS0701,P_HTHAB,RO,2019,58.42,
ICCS0701,P_HTHAB,RO,2020,58.06,
ICCS0701,P_HTHAB,RO,2021,62.08,
ICCS0701,P_HTHAB,RO,2022,64.43,
ICCS0701,P_HTHAB,RO,2023,67.34,
ICCS0701,P_HTHAB,RO,2024,76.48,
ICCS0701,P_HTHAB,SE,2016,2207.49,
ICCS0701,P_HTHAB,SE,2017,2536.88,
ICCS0701,P_HTHAB,SE,2018,2976.31,
ICCS0701,P_HTHAB,SE,2019,2867.82,
ICCS0701,P_HTHAB,SE,2020,2701.06,
ICCS0701,P_HTHAB,SE,2021,2487.85,
ICCS0701,P_HTHAB,SE,2022,2379.66,
ICCS0701,P_HTHAB,SE,2023,2807.63,
ICCS0701,P_HTHAB,SE,2024,2773.12,
ICCS0701,P_HTHAB,SI,2016,212.34,
ICCS0701,P_HTHAB,SI,2017,193.72,
ICCS0701,P_HTHAB,SI,2018,189.03,
ICCS0701,P_HTHAB,SI,2019,191.17,
ICCS0701,P_HTHAB,SI,2020,162.46,
ICCS0701,P_HTHAB,SI,2021,165.53,
ICCS0701,P_HTHAB,SI,2022,173.64,
ICCS0701,P_HTHAB,SI,2023,204.68,
ICCS0701,P_HTHAB,SI,2024,288.24,
ICCS0701,P_HTHAB,SK,2016,42.61,
ICCS0701,P_HTHAB,SK,2017,52.67,
ICCS0701,P_HTHAB,SK,2018,48.37,
ICCS0701,P_HTHAB,SK,2019,41.54,
ICCS0701,P_HTHAB,SK,2020,36.35,
ICCS0701,P_HTHAB,SK,2021,35.0,
ICCS0701,P_HTHAB,SK,2022,44.58,
ICCS0701,P_HTHAB,SK,2023,45.3,
ICCS0701,P_HTHAB,SK,2024,26.71,
ICCS0703,NR,AT,2016,3151.0,corruption
ICCS0703,NR,AT,2017,3209.0,corruption
ICCS0703,NR,AT,2018,3113.0,corruption
ICCS0703,NR,AT,2019,3158.0,corruption
ICCS0703,NR,AT,2020,2879.0,corruption
ICCS0703,NR,AT,2021,2915.0,corruption
ICCS0703,NR,AT,2022,3085.0,corruption
ICCS0703,NR,AT,2023,4503.0,corruption
ICCS0703,NR,AT,2024,5318.0,corruption
ICCS0703,NR,BE,2016,5158.0,corruption
ICCS0703,NR,BE,2017,4596.0,corruption
ICCS0703,NR,BE,2018,4729.0,corruption
ICCS0703,NR,BE,2019,4849.0,corruption
ICCS0703,NR,BE,2020,4353.0,corruption
ICCS0703,NR,BE,2021,4936.0,corruption
ICCS0703,NR,BE,2022,5325.0,corruption
ICCS0703,NR,BE,2023,5247.0,corruption
ICCS0703,NR,BE,2024,4561.0,corruption
ICCS0703,NR,BG,2016,223.0,corruption
ICCS0703,NR,BG,2017,233.0,corruption
ICCS0703,NR,BG,2018,673.0,corruption
ICCS0703,NR,BG,2019,585.0,corruption
ICCS0703,NR,BG,2020,486.0,corruption
ICCS0703,NR,BG,2021,565.0,corruption
ICCS0703,NR,BG,2022,534.0,corruption
ICCS0703,NR,BG,2023,572.0,corruption
ICCS0703,NR,BG,2024,522.0,corruption
ICCS0703,NR,CY,2016,41.0,corruption
ICCS0703,NR,CY,2017,31.0,corruption
ICCS0703,NR,CY,2018,17.0,corruption
ICCS0703,NR,CY,2019,15.0,corruption
ICCS0703,NR,CY,2020,13.0,corruption
ICCS0703,NR,CY,2021,12.0,corruption
ICCS0703,NR,CY,2022,24.0,corruption
ICCS0703,NR,CY,2023,7.0,corruption
ICCS0703,NR,CY,2024,11.0,corruption
ICCS0703,NR,CZ,2016,2959.0,corruption
ICCS0703,NR,CZ,2017,2723.0,corruption
ICCS0703,NR,CZ,2018,2596.0,corruption
ICCS0703,NR,CZ,2019,2339.0,corruption
ICCS0703,NR,CZ,2020,1689.0,corruption
ICCS0703,NR,CZ,2021,1396.0,corruption
ICCS0703,NR,CZ,2022,1610.0,corruption
ICCS0703,NR,CZ,2023,1581.0,corruption
ICCS0703,NR,CZ,2024,1501.0,corruption
ICCS0703,NR,DE,2016,6502.0,corruption
ICCS0703,NR,DE,2017,3850.0,corruption
ICCS0703,NR,DE,2018,3970.0,corruption
ICCS0703,NR,DE,2019,4147.0,corruption
ICCS0703,NR,DE,2020,4170.0,corruption
ICCS0703,NR,DE,2021,6381.0,corruption
ICCS0703,NR,DE,2022,6501.0,corruption
ICCS0703,NR,DE,2023,7413.0,corruption
ICCS0703,NR,DE,2024,7383.0,corruption
ICCS0703,NR,DK,2016,5246.0,corruption
ICCS0703,NR,DK,2017,3717.0,corruption
ICCS0703,NR,DK,2018,4833.0,corruption
ICCS0703,NR,DK,2019,5060.0,corruption
ICCS0703,NR,DK,2020,3873.0,corruption
ICCS0703,NR,DK,2021,4777.0,corruption
ICCS0703,NR,DK,2022,3481.0,corruption
ICCS0703,NR,DK,2023,7171.0,corruption
ICCS0703,NR,DK,2024,4839.0,corruption
ICCS0703,NR,EE,2017,291.0,corruption
ICCS0703,NR,EE,2018,376.0,corruption
ICCS0703,NR,EE,2019,72.0,corruption
ICCS0703,NR,EE,2020,81.0,corruption
ICCS0703,NR,EE,2021,87.0,corruption
ICCS0703,NR,EE,2022,165.0,corruption
ICCS0703,NR,EE,2023,71.0,corruption
ICCS0703,NR,EE,2024,62.0,corruption
ICCS0703,NR,EL,2017,902.0,corruption
ICCS0703,NR,EL,2018,658.0,corruption
ICCS0703,NR,EL,2019,614.0,corruption
ICCS0703,NR,EL,2020,607.0,corruption
ICCS0703,NR,EL,2021,757.0,corruption
ICCS0703,NR,EL,2022,652.0,corruption
ICCS0703,NR,EL,2023,626.0,corruption
ICCS0703,NR,EL,2024,713.0,corruption
ICCS0703,NR,ES,2016,1144.0,corruption
ICCS0703,NR,ES,2017,1127.0,corruption
ICCS0703,NR,ES,2018,974.0,corruption
ICCS0703,NR,ES,2019,884.0,corruption
ICCS0703,NR,ES,2020,762.0,corruption
ICCS0703,NR,ES,2021,1063.0,corruption
ICCS0703,NR,ES,2022,1515.0,corruption
ICCS0703,NR,ES,2023,1187.0,corruption
ICCS0703,NR,ES,2024,1505.0,corruption
ICCS0703,NR,FI,2016,3667.0,corruption
ICCS0703,NR,FI,2017,3565.0,corruption
ICCS0703,NR,FI,2018,3846.0,corruption
ICCS0703,NR,FI,2019,3960.0,corruption
ICCS0703,NR,FI,2020,4041.0,corruption
ICCS0703,NR,FI,2021,4224.0,corruption
ICCS0703,NR,FI,2022,4313.0,corruption
ICCS0703,NR,FI,2023,4850.0,corruption
ICCS0703,NR,FI,2024,7097.0,corruption
ICCS0703,NR,FR,2016,2007.0,corruption
ICCS0703,NR,FR,2017,1966.0,corruption
ICCS0703,NR,FR,2018,2356.0,corruption
ICCS0703,NR,FR,2019,2395.0,corruption
ICCS0703,NR,FR,2020,2298.0,corruption
ICCS0703,NR,FR,2021,2745.0,corruption
ICCS0703,NR,FR,2022,2504.0,corruption
ICCS0703,NR,FR,2023,2584.0,corruption
ICCS0703,NR,FR,2024,2893.0,corruption
ICCS0703,NR,HR,2016,905.0,corruption
ICCS0703,NR,HR,2017,761.0,corruption
ICCS0703,NR,HR,2018,515.0,corruption
ICCS0703,NR,HR,2019,785.0,corruption
ICCS0703,NR,HR,2020,538.0,corruption
ICCS0703,NR,HR,2021,912.0,corruption
ICCS0703,NR,HR,2022,1187.0,corruption
ICCS0703,NR,HR,2023,862.0,corruption
ICCS0703,NR,HR,2024,601.0,corruption
ICCS0703,NR,HU,2016,1165.0,corruption
ICCS0703,NR,HU,2017,1281.0,corruption
ICCS0703,NR,HU,2018,2238.0,corruption
ICCS0703,NR,HU,2019,1806.0,corruption
ICCS0703,NR,HU,2020,2377.0,corruption
ICCS0703,NR,HU,2021,6516.0,corruption
ICCS0703,NR,HU,2022,1111.0,corruption
ICCS0703,NR,HU,2023,2117.0,corruption
ICCS0703,NR,HU,2024,6317.0,corruption
ICCS0703,NR,IE,2017,4.0,corruption
ICCS0703,NR,IE,2018,6.0,corruption
ICCS0703,NR,IE,2019,5.0,corruption
ICCS0703,NR,IE,2020,8.0,corruption
ICCS0703,NR,IE,2021,9.0,corruption
ICCS0703,NR,IE,2022,9.0,corruption
ICCS0703,NR,IE,2023,2.0,corruption
ICCS0703,NR,IE,2024,3.0,corruption
ICCS0703,NR,IT,2016,21303.0,corruption
ICCS0703,NR,IT,2017,3572.0,corruption
ICCS0703,NR,IT,2018,3367.0,corruption
ICCS0703,NR,IT,2019,3469.0,corruption
ICCS0703,NR,IT,2020,3770.0,corruption
ICCS0703,NR,IT,2021,3842.0,corruption
ICCS0703,NR,IT,2022,3671.0,corruption
ICCS0703,NR,IT,2023,2760.0,corruption
ICCS0703,NR,IT,2024,2504.0,corruption
ICCS0703,NR,LT,2016,761.0,corruption
ICCS0703,NR,LT,2017,749.0,corruption
ICCS0703,NR,LT,2018,555.0,corruption
ICCS0703,NR,LT,2019,495.0,corruption
ICCS0703,NR,LT,2020,551.0,corruption
ICCS0703,NR,LT,2021,624.0,corruption
ICCS0703,NR,LT,2022,525.0,corruption
ICCS0703,NR,LT,2023,329.0,corruption
ICCS0703,NR,LT,2024,294.0,corruption
ICCS0703,NR,LU,2016,5.0,corruption
ICCS0703,NR,LU,2017,1.0,corruption
ICCS0703,NR,LU,2018,3.0,corruption
ICCS0703,NR,LU,2019,1.0,corruption
ICCS0703,NR,LU,2020,5.0,corruption
ICCS0703,NR,LU,2021,4.0,corruption
ICCS0703,NR,LU,2022,0.0,corruption
ICCS0703,NR,LU,2023,4.0,corruption
ICCS0703,NR,LU,2024,3.0,corruption
ICCS0703,NR,LV,2016,287.0,corruption
ICCS0703,NR,LV,2017,185.0,corruption
ICCS0703,NR,LV,2018,242.0,corruption
ICCS0703,NR,LV,2019,354.0,corruption
ICCS0703,NR,LV,2020,182.0,corruption
ICCS0703,NR,LV,2021,205.0,corruption
ICCS0703,NR,LV,2022,195.0,corruption
ICCS0703,NR,LV,2023,157.0,corruption
ICCS0703,NR,LV,2024,94.0,corruption
ICCS0703,NR,MT,2016,5.0,corruption
ICCS0703,NR,MT,2017,3.0,corruption
ICCS0703,NR,MT,2018,8.0,corruption
ICCS0703,NR,MT,2019,4.0,corruption
ICCS0703,NR,MT,2020,16.0,corruption
ICCS0703,NR,MT,2021,26.0,corruption
ICCS0703,NR,MT,2022,23.0,corruption
ICCS0703,NR,MT,2023,77.0,corruption
ICCS0703,NR,MT,2024,101.0,corruption
ICCS0703,NR,NL,2016,6905.0,corruption
ICCS0703,NR,NL,2017,6740.0,corruption
ICCS0703,NR,NL,2018,6630.0,corruption
ICCS0703,NR,NL,2019,6605.0,corruption
ICCS0703,NR,NL,2020,5890.0,corruption
ICCS0703,NR,NL,2021,5320.0,corruption
ICCS0703,NR,NL,2022,5450.0,corruption
ICCS0703,NR,NL,2023,5460.0,corruption
ICCS0703,NR,NL,2024,5590.0,corruption
ICCS0703,NR,PL,2016,7092.0,corruption
ICCS0703,NR,PL,2017,7417.0,corruption
ICCS0703,NR,PL,2018,10036.0,corruption
ICCS0703,NR,PL,2019,6241.0,corruption
ICCS0703,NR,PL,2020,7505.0,corruption
ICCS0703,NR,PL,2021,6109.0,corruption
ICCS0703,NR,PL,2022,5373.0,corruption
ICCS0703,NR,PL,2023,3429.0,corruption
ICCS0703,NR,PL,2024,3577.0,corruption
ICCS0703,NR,PT,2016,152.0,corruption
